"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
5963,1021,15.82516,47.31205,1.31105,30040.69089,996.72453,348.70787,0.11435
5964,1021,17.78524,20.82739,1.94243,55027.9117,867.83772,201.54156,0.08208
5965,1021,18.35926,41.34006,1.23128,29565.11616,1007.66212,380.69349,0.1118
5966,1021,22.84077,32.28619,1.18139,8444.5351,820.06436,110.40021,0.12448
5967,1021,29.84432,24.08407,1.30111,33014.33492,987.25483,219.86585,0.06807
5968,1021,34.44953,11.65596,2.4823,27469.58318,777.459,126.41229,0.17936
5969,1021,35.9585,24.61601,1.40257,31100.74114,931.63267,246.83211,0.09211
5970,1021,56.90847,29.96723,1.44606,57120.05254,1324.2702,477.07938,0.09711
5971,1022,10.26839,17.44484,2.59922,22975.19562,709.0853,101.82214,0.19801
5972,1022,16.19683,46.05735,1.30265,13065.5343,754.28104,78.85365,0.0759
5973,1022,22.25592,34.63643,1.64162,51148.91467,829.32289,231.75306,0.07192
5974,1022,29.71017,24.07189,1.33077,47626.13843,941.74353,163.26629,0.03859
5975,1022,32.21552,17.95045,1.12055,9248.57518,1037.63949,344.4411,0.27222
5976,1022,47.64768,25.84317,1.31074,28349.10342,880.25844,170.28048,0.06464
5977,1022,55.41057,28.38121,1.38087,66334.41338,940.19235,174.98809,0.03165
5978,1023,7.66483,17.11399,1.91059,16978.0698,756.74861,96.30911,0.14059
5979,1023,14.85792,54.24748,3.27588,41315.8009,752.48137,148.83503,0.23563
5980,1023,15.04113,57.24243,1.35935,29245.53417,899.70538,158.77825,0.06339
5981,1023,22.88812,34.91072,2.42191,86736.00244,727.93221,547.34783,0.19881
5982,1023,23.07255,33.68076,2.34766,76905.47893,812.8092,587.81341,0.2256
5983,1023,29.84438,23.99141,1.30308,30737.30498,1075.24308,268.50386,0.08729
5984,1023,32.46032,18.00013,1.17478,19040.42288,1201.4395,280.2277,0.12008
5985,1023,33.79597,13.59778,3.8514,84533.79052,630.19378,195.39859,0.20015
5986,1023,35.89071,24.49183,1.35173,19715.45835,1016.74455,310.18218,0.16576
5987,1024,14.79203,55.18168,2.23505,101815.12336,705.31949,568.82233,0.15003
5988,1024,16.55714,20.32424,1.45021,17645.80037,819.63602,111.55551,0.08912
5989,1024,22.54777,36.36706,1.34437,26560.20346,822.67648,112.62235,0.05207
5990,1024,32.29555,18.3904,1.66222,41985.74414,998.14678,308.05504,0.11539
5991,1024,32.93976,24.21104,1.27087,47298.90072,1039.79158,279.86975,0.05633
5992,1024,50.23182,26.64737,2.75547,86588.29714,746.79903,513.12456,0.24169
5993,1024,53.91412,27.63788,1.78333,83717.01789,888.52241,336.9356,0.07217
5994,1025,14.77423,52.81881,1.26329,14158.572,746.33586,130.82045,0.09667
5995,1025,34.85782,11.49139,1.95832,28880.23709,859.86079,141.66,0.11775
5996,1025,38.39215,24.76338,1.17049,6088.59244,737.60333,90.70252,0.14584
5997,1025,55.08025,28.07236,1.10181,2316.37374,725.77802,92.3878,0.34502
5998,1026,17.74455,42.43233,1.32758,23430.79004,753.12106,109.45499,0.05628
5999,1026,29.38347,24.18596,1.35286,51165.87933,829.23451,124.31333,0.03001
6000,1026,40.7498,24.95085,1.31012,23568.13365,782.80344,105.89163,0.05325
6001,1026,56.96031,28.82165,1.20746,3176.60859,715.41581,93.54256,0.30188
6002,1027,17.66111,42.5763,1.33966,52589.22651,977.3609,233.89364,0.04788
6003,1027,22.41096,36.5194,1.16412,18182.16418,995.47746,510.03823,0.21451
6004,1027,42.24137,25.03137,1.67328,112873.58595,1075.18965,676.01981,0.09065
6005,1028,14.05709,18.56462,1.64992,32500.4773,846.44749,113.21126,0.06315
6006,1028,15.02522,58.1784,1.21093,29639.56586,847.45725,127.46198,0.04233
6007,1028,16.22259,46.27984,1.33822,32176.10477,889.60526,112.28033,0.04272
6008,1028,20.56546,38.28972,1.37184,25688.49153,871.23722,132.55318,0.06338
6009,1028,25.04299,28.781,1.15337,48545.44934,1040.00663,323.35688,0.05206
6010,1028,49.89601,26.53788,2.01498,60898.27471,760.57445,394.95732,0.14535
6011,1029,14.71181,55.11206,1.40348,48407.12376,883.29856,159.32139,0.04114
6012,1029,16.15332,20.08574,1.81883,50852.39271,918.1633,193.07693,0.07534
6013,1029,20.531,38.27634,1.44527,60721.27771,954.1205,153.15831,0.03376
6014,1029,24.9089,28.8794,1.326,56635.87808,945.61451,218.60518,0.0412
6015,1029,38.62619,24.73068,1.20591,4119.42897,760.89309,97.52232,0.23995
6016,1029,51.36779,26.73463,1.2478,19673.34893,873.36937,285.77644,0.13253
6017,1029,57.03899,28.71401,1.10339,30493.24536,1039.2467,311.773,0.07359
6018,1030,14.80916,54.53096,2.40979,36438.07711,911.6225,170.4735,0.16331
6019,1030,15.61068,48.15015,1.39044,34421.59001,941.05917,189.50941,0.06524
6020,1030,24.52761,34.19726,1.31419,41075.26422,1127.13574,410.23738,0.09766
6021,1030,30.85315,29.93918,1.29083,41496.52866,1037.73608,278.87543,0.06583
6022,1030,41.60196,24.96057,1.60758,59250.02003,850.27946,250.85373,0.06399
6023,1030,56.606,29.06075,1.41339,61996.89362,893.00407,142.28417,0.02996
6024,1031,13.99068,18.33116,1.63586,30841.72154,830.1004,111.14886,0.0645
6025,1031,14.75492,54.98459,1.2889,15254.38899,845.86991,112.98555,0.08316
6026,1031,17.07261,43.82938,1.43195,21852.5583,825.69741,135.34407,0.08196
6027,1031,22.59227,33.74999,1.48594,52404.66837,973.84928,249.83772,0.06194
6028,1031,31.3793,29.09323,1.35328,11427.35772,851.12703,150.56602,0.15261
6029,1031,36.21571,7.24156,3.00716,28038.90252,697.65807,104.93528,0.22144
6030,1031,41.08446,24.86901,1.24351,10303.5752,776.76569,93.76248,0.09949
6031,1031,49.15772,26.21409,1.31427,10736.81917,744.4232,97.03431,0.10873
6032,1032,14.85058,57.81424,1.13113,23862.55427,1012.42155,251.72367,0.08126
6033,1032,16.58086,47.64333,2.26422,23740.04678,998.95483,171.79367,0.22286
6034,1032,18.65593,41.13863,1.26152,42645.36496,1075.70609,216.292,0.04917
6035,1032,22.03795,33.9454,1.24794,49978.03094,943.39125,175.71831,0.03467
6036,1032,27.78225,23.76862,1.255,44561.03531,932.65113,125.76764,0.03013
6037,1032,36.85453,24.70947,1.39045,39616.41439,887.08186,129.97369,0.04187
6038,1032,47.02659,25.86925,1.17862,18225.30967,770.71276,104.05443,0.05555
6039,1033,21.28164,35.39537,1.31907,42743.79556,783.07436,110.80772,0.03129
6040,1033,36.81609,6.22023,2.43521,36759.05155,977.06229,125.97969,0.12901
6041,1034,13.90005,18.79617,1.79428,8099.71101,799.4499,106.40912,0.28009
6042,1034,18.71778,40.9832,1.27061,22941.82771,1029.28529,501.84704,0.19764
6043,1034,21.37052,35.13682,1.30864,55685.99254,1036.55544,346.24931,0.06128
6044,1034,35.21806,15.48856,1.66693,15470.2048,820.69053,118.29956,0.13868
6045,1034,37.14363,6.05894,2.51446,15770.04211,753.35041,103.48115,0.27309
6046,1034,51.16972,26.5589,1.51635,10807.16837,795.33942,118.67086,0.16546
6047,1034,60.04893,32.18249,2.39415,46827.09491,829.39586,317.32594,0.21673
6048,1035,5.57915,14.6834,1.79272,20592.58891,901.97692,128.75447,0.1285
6049,1035,15.3629,19.5554,2.21383,68415.12578,863.22219,255.0689,0.10471
6050,1035,15.01347,58.05405,1.40109,31976.94341,881.72288,114.91064,0.04764
6051,1035,16.93803,44.29645,1.40451,34073.3679,896.70215,153.08942,0.0563
6052,1035,29.24033,31.0235,1.39727,47819.26545,1020.73427,200.42553,0.04991
6053,1035,36.23866,24.63333,1.35375,71954.30339,1354.69052,546.81285,0.07729
6054,1035,40.28189,25.30918,2.38251,92960.28979,874.06775,604.1726,0.19725
6055,1035,50.92842,26.51657,1.47955,39087.77027,864.83547,131.2006,0.04802
6056,1036,6.33329,16.27334,1.81708,26065.44144,837.3683,109.01836,0.09172
6057,1036,16.70874,20.39903,1.51065,32151.53882,901.29692,131.45916,0.06059
6058,1036,21.96794,33.95895,1.24762,50946.00399,858.01938,129.22227,0.02673
6059,1036,24.52426,23.22497,1.03014,4316.34574,990.47598,218.49532,0.33101
6060,1036,29.15264,20.49868,1.18869,9074.91917,966.20363,176.51202,0.17153
6061,1036,35.55052,24.63533,1.21623,17102.52018,868.35143,155.20714,0.08574
6062,1036,51.15762,26.52043,1.45607,39874.96571,839.85425,149.3767,0.05063
6063,1037,6.76476,16.29316,2.03954,36488.90193,934.87434,155.217,0.10889
6064,1037,16.26219,20.13447,1.66793,50624.31891,959.21917,151.48493,0.05242
6065,1037,21.10853,36.35971,2.76036,123108.18724,735.03331,821.23479,0.26722
6066,1037,21.5114,35.03921,2.21677,96003.44699,748.90255,691.1328,0.18842
6067,1037,24.09807,23.41629,1.27712,5222.26069,872.20805,149.47031,0.29631
6068,1037,38.73281,25.23499,1.54853,8843.02697,754.39701,103.56743,0.18916
6069,1037,51.13731,26.33703,1.4049,14600.54997,740.65906,114.0565,0.10292
6070,1038,14.18459,55.55489,5.67022,151570.76829,515.6193,107.28641,0.1476
6071,1038,14.27068,56.67492,6.67572,254823.11267,339.18668,112.92691,0.12673
6072,1038,16.6258,20.51177,1.5282,20256.32855,843.23691,128.57832,0.09599
6073,1038,20.30444,38.97103,1.31275,30196.16708,858.71613,110.63141,0.04337
6074,1038,27.12881,24.80383,1.30212,53378.83521,1031.90786,242.12157,0.04608
6075,1038,27.95371,31.42485,1.3078,37576.12617,1056.25062,337.00328,0.08829
6076,1038,34.65604,13.78439,1.86194,18403.60138,813.63221,110.4354,0.13702
6077,1038,40.60081,24.88477,1.27954,13670.00831,789.47831,98.21389,0.08221
6078,1039,14.7904,54.4883,1.26462,39623.1843,1050.25573,171.83967,0.0438
6079,1039,16.3388,46.23778,1.67105,45731.60559,996.76995,146.78104,0.05668
6080,1039,27.34066,24.64255,0.88774,6679.03692,1119.37009,374.61685,0.26507
6081,1039,29.74271,19.66683,1.13509,12313.04111,975.77026,231.34443,0.14661
6082,1039,29.32502,31.07149,1.31314,43862.06424,942.29285,143.52344,0.03681
6083,1039,42.65222,25.1528,2.36084,134060.54477,869.4835,830.43033,0.18222
6084,1039,43.14104,25.1929,2.37265,139750.36682,823.44649,820.18194,0.17443
6085,1039,53.89744,27.81414,1.37579,32997.73012,924.71125,145.56609,0.05367
6086,1040,12.54063,17.68741,1.41816,5820.91448,766.84225,95.21055,0.22722
6087,1040,14.95515,56.05789,1.20549,28359.60288,808.06861,109.49237,0.03908
6088,1040,16.77276,45.41254,1.78148,42039.81218,928.18886,132.88555,0.0643
6089,1040,22.76087,32.76792,1.22255,44048.53455,1161.02194,445.24207,0.08571
6090,1040,22.76385,32.76016,1.25822,49171.58769,1042.32396,395.79777,0.07274
6091,1040,38.68069,24.73695,1.88835,112769.28845,816.0438,561.22232,0.0962
6092,1040,54.36356,27.90789,1.67729,31923.36438,814.15349,147.77009,0.08182
6093,1041,11.92863,17.65446,1.87894,42312.35482,871.87363,129.1652,0.06921
6094,1041,17.9972,42.70875,1.84147,73446.40296,965.88543,384.80178,0.09878
6095,1041,27.29148,24.83111,1.23423,32046.9193,933.98374,124.76296,0.03998
6096,1041,34.45259,16.62911,1.61062,39023.6885,959.06621,164.32201,0.06771
6097,1041,44.97847,25.46749,2.36684,38152.33234,779.64285,216.0413,0.18449
6098,1041,58.0145,30.38849,2.46317,38789.72465,776.45572,232.8003,0.20955
6099,1042,10.60214,17.45223,2.08236,65277.15774,900.45131,169.70694,0.06863
6100,1042,16.868,44.97585,1.83514,22529.24333,793.21408,125.22325,0.12029
6101,1042,28.4669,22.51374,1.53346,63196.30054,1052.48329,267.8183,0.05809
6102,1042,34.31963,16.53733,1.44246,20578.16051,1127.75016,369.20868,0.21089
6103,1042,55.79076,28.58661,1.99288,89457.60156,865.25035,417.89843,0.10216
6104,1043,12.8952,18.09226,2.74489,61778.40891,804.15949,280.30558,0.19237
6105,1043,17.3721,20.78152,1.37409,17529.88866,1188.91433,281.9427,0.17642
6106,1043,25.12837,28.68373,1.19217,46337.30347,1370.74531,941.2061,0.15827
6107,1043,28.48699,23.30305,1.40286,80604.9283,1740.6389,796.93359,0.10571
6108,1043,32.3131,18.46207,3.36732,121257.01221,792.32524,436.20066,0.22052
6109,1043,42.80396,25.0179,1.24784,52635.50486,954.1781,118.39862,0.02429
6110,1043,55.47966,28.37112,1.98388,96694.98725,846.40883,442.46008,0.09881
6111,1044,12.28616,17.82866,2.08843,59896.46328,888.30361,191.53342,0.08318
6112,1044,23.55897,31.35356,1.34467,48889.26869,1009.95619,260.59802,0.05694
6113,1044,29.12481,21.36541,2.29641,93090.15535,1134.40459,652.12827,0.19703
6114,1044,29.05186,29.17864,3.22198,85213.12364,724.43112,310.85357,0.21034
6115,1044,29.16258,21.13018,2.79177,131667.21501,937.39073,647.3531,0.20341
6116,1044,56.87438,28.85608,1.26298,12659.32618,737.05002,102.80805,0.08955
6117,1045,21.66063,22.66265,1.48628,33826.79122,1026.98043,217.19125,0.08466
6118,1045,23.41834,31.58132,1.21139,49851.56858,947.57871,189.13355,0.03494
6119,1045,28.75006,24.04817,1.28805,46561.99345,1081.63306,280.43553,0.05878
6120,1045,54.71538,28.40663,1.77854,88655.59097,983.59085,478.74125,0.09373
6121,1046,20.18571,22.08169,2.32541,84043.60593,1149.61733,509.61342,0.17706
6122,1046,22.24156,36.05781,2.38463,115059.99633,892.46447,601.96413,0.15914
6123,1046,23.38511,31.81268,1.17806,43525.63411,1535.05897,743.06961,0.13121
6124,1046,28.0304,24.57002,1.17429,33676.18468,1721.37953,538.88442,0.12414
6125,1046,29.06755,22.57346,3.42856,116611.95787,823.26022,437.89003,0.23849
6126,1046,28.17414,24.54564,1.29353,39174.35087,1543.75768,589.70212,0.13958
6127,1046,34.09159,26.21072,3.37743,105722.9031,839.98195,476.07546,0.27608
6128,1046,46.653,25.73525,1.28906,46299.70531,877.3377,124.46572,0.03026
6129,1047,15.19128,58.52674,2.29672,26021.29993,706.51336,194.82361,0.23285
6130,1047,16.76645,20.41413,1.7303,50821.52846,955.98267,150.123,0.05561
6131,1047,19.11186,40.2409,1.37496,54295.73582,940.89793,178.34603,0.03878
6132,1047,23.44481,31.60872,1.25559,51163.44637,955.22341,129.24836,0.02694
6133,1047,32.8706,27.05934,1.31305,37747.88544,1047.72089,242.35681,0.066
6134,1047,35.38226,8.29523,2.65727,79922.15479,1037.5087,174.51951,0.09248
6135,1047,42.21742,24.85246,1.39032,18912.30677,980.24296,265.77496,0.15866
6136,1048,15.58952,19.77155,2.60263,112500.56789,913.15468,481.25591,0.15655
6137,1048,17.38423,43.29895,1.54211,92705.70805,896.88576,234.87866,0.03589
6138,1048,27.46491,24.88277,1.14008,10587.43145,954.88456,240.70033,0.17791
6139,1048,32.60454,27.09091,1.20075,12235.04429,929.90009,232.95874,0.16497
6140,1048,35.87911,7.94738,2.99677,30100.07361,736.02679,100.2915,0.19799
6141,1048,42.45303,25.01309,1.2411,52268.51657,853.85816,122.07827,0.02477
6142,1048,50.36619,25.91315,1.20747,9874.04407,898.20722,161.99372,0.15113
6143,1049,19.33506,40.00088,1.37112,48199.63564,802.25496,113.48714,0.03045
6144,1049,30.15295,19.22533,1.47284,55497.07365,1105.47367,211.41427,0.04982
6145,1049,32.49076,15.11367,3.9194,62705.90739,966.08376,279.22488,0.38238
6146,1049,35.07575,10.91171,3.59794,51323.88598,817.30636,136.8402,0.21334
6147,1049,52.87026,27.33099,1.65305,12978.21388,752.13878,107.74495,0.15106
6148,1050,20.90467,38.11474,2.16906,49492.83797,770.73658,285.93514,0.15377
6149,1050,30.23463,24.18326,1.68087,95678.70325,983.32797,314.89442,0.05305
6150,1050,35.13971,12.22595,3.47752,57998.51037,812.13675,160.19712,0.20108
6151,1050,36.27226,7.34175,2.3925,25433.59682,1029.34627,128.22271,0.18219
6152,1050,55.34766,28.48651,1.60426,50540.62987,813.78497,165.21262,0.05231
6153,1051,7.70598,16.78073,2.49879,37963.28214,773.01035,141.5938,0.14436
6154,1051,14.90142,52.30606,1.26454,78732.04432,899.39752,178.40848,0.02312
6155,1051,17.6157,20.93066,1.53132,37877.75389,982.9826,142.0131,0.05626
6156,1051,21.71437,36.89197,1.36496,32595.7698,832.8186,100.08113,0.04022
6157,1051,28.03265,24.0508,1.59262,79858.34763,976.25407,252.81892,0.04711
6158,1051,35.33872,24.7608,1.23086,10606.05677,1008.09273,329.994,0.27245
6159,1051,35.86182,8.08677,2.9196,24607.08953,786.12804,115.89053,0.257
6160,1051,43.48354,25.09717,1.23409,38701.72631,837.67436,114.49112,0.03121
6161,1051,54.41578,28.21734,1.77085,14740.50429,733.56417,107.07969,0.15132
6162,1052,14.99409,51.74116,1.40307,31201.84236,897.29701,172.60348,0.06763
6163,1052,17.66559,21.06396,1.54941,39382.08009,868.56349,117.52884,0.04778
6164,1052,22.00282,36.93297,1.33194,49968.45781,860.66377,128.78714,0.03063
6165,1052,26.58724,23.74196,1.33149,4741.40598,823.23866,102.5546,0.26143
6166,1052,39.85478,24.99614,1.48792,41965.59166,902.07614,203.66737,0.06485
6167,1052,48.27268,26.06841,1.66017,97153.35998,1026.30094,585.95839,0.09053
6168,1052,57.73551,30.30032,1.19352,4563.6261,837.49919,160.62376,0.31663
6169,1053,16.31355,47.33317,2.97622,134197.28192,694.17072,421.88338,0.15131
6170,1053,16.30305,20.20492,1.64205,24088.47501,843.67037,113.63724,0.08427
6171,1053,16.3495,46.59179,3.14583,131518.47517,887.21106,458.53316,0.18619
6172,1053,21.81139,36.94027,1.34604,54919.30736,995.51016,196.82012,0.03998
6173,1053,27.12507,23.86695,1.57443,68009.68738,887.88764,141.77695,0.03341
6174,1053,34.60665,12.13726,1.91558,9290.15472,785.11175,101.99138,0.26858
6175,1053,47.0743,25.84219,1.20093,22040.71211,806.31591,126.19162,0.05527
6176,1054,15.19836,51.32562,2.28082,18566.43205,797.54096,115.66377,0.20905
6177,1054,17.17634,20.82597,1.76003,75025.31076,918.67351,173.78767,0.04414
6178,1054,28.24714,23.21914,1.38583,14975.80699,922.28818,170.87899,0.13559
6179,1054,30.67172,29.88743,1.38803,18059.45057,811.90009,145.67844,0.09898
6180,1054,34.62266,12.40529,2.20784,41227.61289,845.08224,118.7556,0.09082
6181,1054,51.00234,27.19199,1.40013,7104.66122,704.63431,96.01067,0.18306
6182,1055,6.8508,16.84495,2.0714,10766.55673,740.97568,100.65611,0.26741
6183,1055,17.7588,21.13339,1.48628,37305.38827,1023.43792,243.28034,0.08481
6184,1055,17.20845,43.97557,1.83479,23200.24495,851.67723,148.75193,0.1342
6185,1055,21.00585,37.67593,1.32779,15608.17252,870.22839,160.22085,0.1137
6186,1055,24.3702,23.45361,1.40999,39104.29512,1047.8878,258.40271,0.07717
6187,1055,31.73779,29.00329,1.27108,20052.55192,887.98104,188.20261,0.09346
6188,1055,53.50473,27.72131,2.29578,50011.37172,773.68855,307.56935,0.18167
6189,1055,56.42089,28.68519,2.40816,50955.90305,704.93926,336.8796,0.2128
6190,1056,14.94268,51.7534,1.00222,4712.53248,918.5867,185.6657,0.25036
6191,1056,15.03339,57.68214,1.17738,9286.45632,797.35479,137.02579,0.13352
6192,1056,18.34894,41.33578,3.08862,100397.26456,891.43461,505.67064,0.25771
6193,1056,19.4819,38.32776,1.38897,40915.97725,1215.91385,461.84459,0.12163
6194,1056,24.36884,23.23825,1.316,24720.05717,1089.35025,318.37447,0.12873
6195,1056,29.93833,30.71095,1.27838,21614.15031,922.16802,165.12681,0.0786
6196,1056,30.3274,19.18807,1.21402,23303.34477,1031.67293,281.25745,0.10481
6197,1056,41.50498,25.68953,1.41907,38417.21313,866.76271,121.53818,0.04257
6198,1056,52.1706,27.17602,1.62779,41474.86426,811.06461,163.0913,0.06466
6199,1057,14.66229,52.01858,1.26539,13254.18765,756.81482,110.87417,0.09096
6200,1057,21.8376,34.28173,1.30576,32875.23772,794.83897,112.00205,0.0399
6201,1057,27.47105,24.17374,1.25216,42891.02479,985.82609,201.27971,0.04536
6202,1057,33.47165,16.9509,3.32316,62024.2529,737.05219,231.08255,0.23545
6203,1057,53.38994,27.5912,1.47623,38046.79209,805.4578,124.48317,0.04714
6204,1058,22.21027,33.69581,1.29042,105011.88785,1391.69475,500.11913,0.04457
6205,1058,27.60069,23.81534,1.20698,63714.08049,1574.66997,606.45135,0.07739
6206,1058,28.2494,31.03938,2.27595,92175.45918,1004.17713,478.28978,0.14584
6207,1058,41.18092,25.63887,1.41651,25365.19666,853.32929,116.58363,0.06169
6208,1059,12.63041,17.87839,1.89497,21817.70621,789.7423,118.21777,0.12628
6209,1059,15.15883,49.64438,1.29183,48145.73,1038.01561,173.86567,0.03802
6210,1059,21.58078,36.54906,2.42613,132259.51512,792.95761,590.28889,0.14063
6211,1059,27.36223,24.20947,1.20506,32507.91253,1041.81838,220.43887,0.05998
6212,1060,15.44422,51.42359,4.44736,92854.22772,625.81531,126.42763,0.16883
6213,1060,20.56049,36.48317,2.66043,39952.40078,734.93435,227.89115,0.2324
6214,1060,20.4468,36.43576,2.36527,28913.29598,831.3838,228.69568,0.25534
6215,1060,26.92457,24.04233,1.43782,94767.49779,1089.44242,227.20922,0.02991
6216,1060,34.31285,15.79587,1.8563,31761.81605,1108.48864,275.11437,0.17052
6217,1060,35.08924,10.22875,3.55993,41797.29466,773.751,118.59657,0.2285
6218,1060,49.85145,26.61354,1.91089,95926.29011,831.9586,571.74929,0.11774
6219,1061,12.72268,17.78094,1.79105,34798.81744,834.55296,112.7589,0.06887
6220,1061,22.11762,34.07983,1.236,48950.97011,1066.89745,382.50129,0.06847
6221,1061,27.48695,31.98022,1.13405,22349.45008,1379.05084,770.85457,0.24621
6222,1061,32.96639,26.72425,1.28507,44334.31554,1022.34847,304.05588,0.06604
6223,1061,34.90122,12.04953,2.05099,16949.06913,786.2406,112.44522,0.18194
6224,1061,46.78722,25.80928,1.16908,32324.21103,817.53104,131.48191,0.03735
6225,1061,53.93625,27.48054,1.25624,4569.18213,763.2087,113.80264,0.26332
6226,1062,12.62269,17.83,1.82465,33081.35688,823.47122,118.77388,0.07807
6227,1062,14.75074,54.06654,1.4223,34174.79607,813.93285,193.75627,0.06989
6228,1062,21.98827,34.18003,1.28687,33319.07182,787.54373,108.07494,0.03734
6229,1062,28.51968,21.00397,1.44484,6029.72092,828.158,132.64739,0.29461
6230,1062,34.85526,12.04782,2.10037,14561.18552,835.16072,100.73831,0.20362
6231,1062,35.82685,24.50634,1.33859,25247.4121,839.55581,109.79541,0.05325
6232,1062,46.09527,25.58135,1.4497,47052.05661,842.27483,168.90839,0.04715
6233,1063,14.67708,54.24256,1.21001,39294.9234,846.12875,139.76121,0.0345
6234,1063,15.87717,46.6358,1.31876,32329.1689,829.67697,140.74714,0.04924
6235,1063,27.87118,23.96455,1.41212,28227.17945,768.57524,93.22609,0.04682
6236,1063,46.83699,25.66245,1.2693,49360.66278,809.72148,137.51913,0.02982
6237,1064,16.70629,44.5106,1.26804,45807.93723,888.58283,153.96954,0.03496
6238,1064,21.97146,34.48695,1.43242,54668.92337,978.10823,301.24406,0.06537
6239,1064,28.48792,31.38168,1.03564,8265.29385,1023.5753,353.57884,0.26937
6240,1064,32.99875,27.19401,1.26483,7326.91037,851.54704,223.49587,0.29261
6241,1064,34.64476,11.31992,2.11212,22999.07599,779.02585,98.30875,0.12842
6242,1064,46.70579,25.63839,1.24909,48776.39393,814.14382,122.85831,0.0269
6243,1065,14.82873,55.44508,1.29595,29405.25,819.41421,107.09327,0.04242
6244,1065,17.35787,43.27597,1.34378,45792.5282,808.43207,131.71272,0.03447
6245,1065,33.11505,27.12285,1.51933,12394.93151,710.55631,92.97242,0.12033
6246,1065,57.88229,30.6005,1.40614,30777.27025,801.66063,119.34588,0.05125
6247,1066,21.40608,37.5707,1.35031,34137.58964,802.69802,103.70719,0.03868
6248,1066,28.47113,21.6954,1.30444,42241.51877,880.45399,134.9606,0.03595
6249,1066,31.32919,29.28893,1.28371,10653.40775,812.50276,127.69765,0.12955
6250,1067,14.86856,55.40925,1.22219,30715.19511,773.37873,106.76773,0.03642
6251,1067,21.28703,35.92341,1.38764,63603.88658,1113.02049,338.96213,0.05888
6252,1067,28.52652,21.6083,1.29749,43146.87459,935.07583,151.32554,0.03815
6253,1067,30.92307,29.67563,1.41135,32424.75415,1049.63786,304.95307,0.10798
6254,1068,12.91581,17.77582,1.67841,24581.89423,826.62939,112.38914,0.08541
6255,1068,21.68115,35.30656,1.42329,57797.05321,1210.03733,608.06741,0.11699
6256,1068,27.14725,32.1017,1.25247,39860.64559,1290.00431,623.65953,0.13607
6257,1068,28.63024,21.37203,1.18447,17838.77542,1061.28845,313.41699,0.14394
6258,1068,34.18863,25.40265,1.21964,22712.33617,1044.81312,250.21939,0.09777
6259,1068,35.04301,12.41227,1.7258,8972.87916,895.81115,126.99914,0.26965
6260,1068,42.99322,25.08493,1.24543,24310.1746,851.99208,119.62143,0.05155
6261,1068,53.03355,27.35583,1.53608,40596.50459,805.56556,110.22029,0.04349
6262,1069,16.76474,46.20803,2.46471,38149.39774,815.80341,125.06979,0.12658
6263,1069,20.97738,36.86864,1.66027,18130.52458,906.5884,237.36853,0.21058
6264,1069,27.27313,31.90458,1.31756,39747.50631,878.30361,171.45816,0.04706
6265,1069,52.96572,27.29199,1.5175,8767.35554,743.41301,102.88625,0.18259
6266,1070,8.51466,17.26614,1.76502,41307.07801,938.80478,141.34729,0.0675
6267,1070,37.05856,25.04717,3.55441,30718.96341,722.90522,129.15566,0.33138
6268,1070,36.40633,7.25795,2.77328,34253.08874,815.86047,127.12791,0.17987
6269,1070,44.37122,25.50212,1.8812,122875.9404,835.14766,498.46254,0.07842
6270,1071,8.89,17.43637,1.78599,26620.9829,834.4729,117.07766,0.0918
6271,1071,21.99134,36.08283,2.04601,77289.50003,811.8887,468.10011,0.13828
6272,1071,29.40528,24.18744,1.19741,11157.72832,867.53341,194.44835,0.15375
6273,1071,34.92206,24.42023,1.11357,10120.641,841.60694,157.29705,0.12368
6274,1071,46.04172,25.5039,1.25465,34540.12548,754.6009,120.68567,0.03736
6275,1072,8.88601,17.43089,1.74367,30744.1012,815.60386,120.08883,0.07757
6276,1072,16.82049,44.2661,1.23079,34895.38385,964.28876,331.45148,0.08346
6277,1072,19.69726,39.28283,1.10258,16197.71243,976.96822,476.2776,0.20389
6278,1072,27.59824,23.97204,1.28251,46639.52172,884.92383,138.37481,0.03227
6279,1072,36.8357,6.3686,3.68604,31933.78334,662.52646,112.07277,0.30609
6280,1072,38.55961,25.05931,1.36893,43600.71364,909.96407,161.9625,0.04408
6281,1072,45.91027,25.59329,1.24145,19180.43618,805.52209,128.35738,0.0683
6282,1073,16.96257,43.95527,1.42019,46167.90084,823.54179,145.61138,0.041
6283,1073,21.89658,36.99065,1.30546,24853.06481,865.94588,173.08842,0.07406
6284,1073,23.73865,23.23786,1.42762,23310.74628,795.70695,130.57761,0.07431
6285,1073,38.48635,25.12756,1.40109,45325.20383,850.42502,121.11223,0.0353
6286,1073,47.48466,25.38986,1.39692,23574.49237,795.74299,121.67589,0.06674
6287,1073,59.45705,30.92974,2.18513,29121.77353,761.65818,181.89305,0.17801
6288,1074,15.57359,51.2594,3.43089,48707.74221,723.85345,160.8066,0.2337
6289,1074,16.73373,44.88381,2.48156,50925.64029,728.23931,255.86433,0.17624
6290,1074,27.11134,25.07324,1.37353,64463.64575,1074.93217,319.41374,0.05401
6291,1074,28.73292,31.10655,1.29288,39884.54329,1188.51265,458.22653,0.10804
6292,1074,34.9037,13.81212,2.06691,11979.61416,850.2724,116.74132,0.26862
