"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
9136,1576,25.04306,28.7096,1.19062,39030.79765,916.94288,181.89101,0.04164
9137,1576,29.67078,19.59899,1.40371,18926.48077,838.57543,118.06339,0.08168
9138,1576,45.13164,25.2813,1.30405,87069.12049,914.92871,171.63502,0.02153
9139,1577,16.8223,44.35588,1.39479,16984.03443,827.9212,164.39452,0.11728
9140,1577,17.23771,20.90995,1.50314,10798.63577,764.48982,99.45868,0.14211
9141,1577,21.16364,35.27202,1.28569,50964.35639,913.66456,176.31435,0.03605
9142,1577,45.65241,25.32675,1.53378,105931.48503,949.84095,273.90556,0.03559
9143,1577,57.08395,29.38364,2.28384,54583.61384,834.72634,374.38959,0.19724
9144,1578,16.66126,44.54247,1.26633,43924.21505,1023.44898,301.65161,0.06437
9145,1578,17.46729,20.96166,1.68618,40603.52441,872.45426,145.90445,0.06452
9146,1578,16.66532,44.44752,1.08037,31917.7746,1274.55778,468.72036,0.0983
9147,1578,21.29207,34.99849,1.45794,27445.89833,975.49124,294.36136,0.1314
9148,1578,48.28484,26.05682,2.40287,53674.61416,758.59724,329.60719,0.1972
9149,1578,50.32277,26.38533,1.73609,37280.12441,971.93135,301.80163,0.13871
9150,1578,58.21969,30.62975,2.03924,44628.15188,852.58384,247.57238,0.13288
9151,1579,16.77127,44.47098,1.34251,38498.98695,1054.01654,376.37308,0.1002
9152,1579,16.78759,44.48704,1.35593,37816.77611,1088.49318,387.38733,0.10675
9153,1579,21.2381,22.46904,1.59141,39811.46019,856.52848,131.69572,0.0543
9154,1579,43.99072,25.35373,1.46445,28493.07693,739.60751,95.63353,0.05058
9155,1580,14.92941,50.75112,1.66442,26168.48142,936.30209,151.45495,0.10013
9156,1580,18.3319,40.03657,1.55428,39325.49086,883.57971,119.24655,0.04867
9157,1580,44.0113,25.39411,1.45114,17078.36496,751.32103,114.022,0.09372
9158,1581,18.05534,41.26914,1.99548,85232.6723,1105.24262,459.69695,0.11744
9159,1581,21.27834,35.38619,0.97385,17036.36597,1630.90557,829.70875,0.2612
9160,1581,25.89053,31.02793,2.67578,99849.20882,785.03611,551.66737,0.21182
9161,1581,26.48553,31.96988,1.34031,32432.75926,1345.38262,669.48553,0.20349
9162,1582,18.18769,40.63304,1.47644,66938.32633,1463.02205,568.43133,0.10172
9163,1582,21.15282,35.38671,0.99409,20949.18673,1692.94389,942.1239,0.24946
9164,1582,25.43912,28.11884,1.2682,53291.30591,1081.76665,378.02115,0.06535
9165,1582,34.49826,25.46286,1.60087,33404.6693,863.76978,168.67142,0.07975
9166,1583,18.27031,41.0809,1.60013,134613.84337,1068.51936,290.65498,0.0321
9167,1583,28.4374,21.41517,1.36285,30128.50742,827.6871,114.37865,0.04778
9168,1584,12.13905,17.5627,2.29322,18445.75799,729.7791,95.24922,0.1832
9169,1584,18.1858,41.28252,1.65557,113618.93524,944.2597,251.65246,0.03569
9170,1584,28.62126,21.49219,1.37708,43676.37051,856.90281,140.03646,0.03962
9171,1584,48.75966,26.02669,1.19197,12261.97899,731.30273,104.41872,0.08391
9172,1585,11.97379,17.49913,1.80163,16736.58897,825.79636,109.34069,0.14017
9173,1585,17.84677,42.19088,1.59928,63684.75217,862.65101,219.78129,0.0526
9174,1585,22.47963,33.00231,1.26953,10425.40596,828.78431,117.58816,0.12144
9175,1585,28.65851,21.58985,1.22823,30945.57072,921.38059,165.79707,0.05135
9176,1585,35.78991,24.6143,1.30994,26959.73195,909.01778,210.32056,0.08111
9177,1585,48.54466,26.09332,1.12157,14558.54699,805.21096,114.77768,0.06803
9178,1585,57.89754,29.06829,1.21121,18663.33761,788.63703,121.31266,0.06413
9179,1586,14.64564,55.615,0.98479,3047.76521,758.72929,97.76455,0.22266
9180,1586,17.53565,42.74157,1.35172,41625.77811,1090.18433,419.34975,0.10377
9181,1586,22.00541,36.79406,1.13184,26451.62563,1192.87451,456.15796,0.12606
9182,1586,23.97817,30.64916,1.18455,27601.94673,973.95059,334.92014,0.09899
9183,1586,36.07061,24.39096,1.25761,13749.72328,764.32106,104.39,0.08283
9184,1586,57.98348,29.14068,1.28728,35193.01527,772.22041,125.45009,0.03961
9185,1587,7.4974,17.13443,1.75549,7332.5766,791.22682,95.38679,0.27268
9186,1587,14.79524,54.55258,1.39003,40913.05415,880.10751,157.59572,0.04723
9187,1587,17.52596,42.74474,1.49043,72771.616,1236.7479,447.87272,0.07623
9188,1587,21.80535,36.70991,1.2629,50971.24018,1499.09742,635.6026,0.11012
9189,1587,25.20821,34.87188,7.08763,683551.31159,0.00002,633.84459,0.24524
9190,1587,28.62677,31.1766,1.12399,22905.65296,1307.83253,508.94993,0.15917
9191,1587,33.8764,25.90302,1.21031,28078.52503,1053.06096,375.17607,0.11242
9192,1587,37.04394,5.91316,3.07529,63997.71677,798.67497,136.04114,0.12511
9193,1587,42.74751,25.06619,1.23367,50740.55709,874.53157,129.46217,0.02633
9194,1587,58.00569,29.19611,1.26118,34693.90056,943.9817,237.96936,0.06545
9195,1588,7.74948,17.11482,1.69888,18729.72868,815.92311,108.91176,0.11163
9196,1588,21.68688,36.19972,1.80947,143405.9862,1219.08986,742.09673,0.09084
9197,1588,33.91681,25.83868,1.38728,11313.53982,787.67426,102.60807,0.11926
9198,1588,42.60798,25.05672,1.20264,9338.81037,754.60215,97.19805,0.10578
9199,1588,57.98502,29.26962,1.23734,34595.28741,861.10966,186.33513,0.05139
9200,1589,18.28918,41.36582,1.22786,59280.44396,1827.96217,1258.99701,0.17356
9201,1589,19.5031,22.06333,1.31533,5209.28686,916.32496,151.74614,0.31812
9202,1589,21.93577,35.80272,1.62445,108152.3845,1700.36943,969.20975,0.12625
9203,1589,28.48373,31.03768,1.05892,19217.79517,1720.54178,838.23993,0.27304
9204,1589,33.8187,25.79287,1.25367,40118.59889,1098.51963,420.32421,0.09351
9205,1589,57.90814,29.18739,1.26495,33571.19821,792.21796,104.63771,0.03508
9206,1590,12.23833,17.75216,1.77218,29089.95104,912.30218,141.98139,0.09654
9207,1590,14.77021,52.56519,1.26584,41980.09711,859.60975,133.60612,0.03395
9208,1590,18.34952,41.33195,1.3267,71211.97387,1641.25293,888.41494,0.11938
9209,1590,19.64021,21.77526,1.49482,37623.43734,1003.3404,146.03819,0.05532
9210,1590,21.62227,35.82305,2.05704,112513.71785,1181.3412,760.58679,0.15221
9211,1590,28.51834,21.44322,1.19157,6335.41545,933.64794,120.81083,0.18051
9212,1590,28.62852,31.19288,1.21206,36252.8758,1183.00526,475.98866,0.10896
9213,1590,36.2114,6.75816,1.94779,9592.59467,840.29145,111.36054,0.28764
9214,1590,58.0008,29.14727,1.1545,13190.41222,749.23562,99.49225,0.071
9215,1591,12.02803,17.64345,1.72777,30586.81553,838.30314,121.95318,0.07753
9216,1591,14.75692,52.60833,1.24672,15037.57031,819.61029,110.10692,0.07769
9217,1591,18.05137,41.31411,1.413,46592.9368,1143.34938,345.55235,0.0845
9218,1591,21.92895,35.26842,1.70044,40403.59361,984.40427,395.88433,0.1576
9219,1591,28.22705,22.40448,1.24141,24967.49071,864.95486,118.96469,0.04971
9220,1591,28.44033,30.89162,1.13655,6409.27949,876.35711,116.5282,0.15876
9221,1591,36.00567,7.47637,4.10078,48753.48999,599.6638,104.03791,0.23419
9222,1591,40.04585,24.87205,1.25868,50541.91565,817.10092,120.57192,0.026
9223,1592,13.224,18.20654,3.08379,35332.36536,729.98269,109.75803,0.19144
9224,1592,19.6553,21.86063,1.47479,37310.49117,1060.76537,172.96276,0.06242
9225,1592,21.55298,37.20944,1.75594,124685.94554,1429.53961,647.88234,0.08656
9226,1592,27.20592,24.01585,1.1373,22361.34043,1306.03286,569.91202,0.18545
9227,1592,31.78462,28.5737,1.19968,29414.19752,1384.11869,507.08756,0.13969
9228,1592,35.92212,7.43831,2.52627,34224.37472,784.73867,118.12879,0.14143
9229,1592,40.0214,24.77972,1.23936,48319.96692,894.9294,148.86405,0.03098
9230,1593,20.18641,22.04855,1.6617,54325.75957,998.17596,184.64157,0.05713
9231,1593,22.48521,36.32753,1.9925,157442.86571,949.55059,647.28875,0.08767
9232,1593,27.46862,24.20535,1.05737,32790.44982,1504.04161,697.51145,0.13386
9233,1593,31.94587,28.41744,1.15149,33252.67631,1372.46169,722.50976,0.16011
9234,1593,40.02803,24.83298,1.25225,52070.39387,885.57705,145.68578,0.02888
9235,1594,21.89058,37.22362,3.07389,196146.12519,715.50925,880.5835,0.22203
9236,1594,21.84852,37.08243,2.9722,183727.0918,763.39459,921.49806,0.2317
9237,1594,27.54069,23.82241,1.34069,57311.56213,1045.78383,207.34646,0.03976
9238,1594,40.40717,24.92915,1.42529,66040.37546,896.24839,236.9728,0.04349
9239,1595,14.77885,55.55367,1.20008,32429.25136,803.83891,112.86788,0.03481
9240,1595,15.70245,47.68692,1.32387,17607.6305,784.8869,109.62126,0.07419
9241,1595,19.64471,21.74764,1.49892,38590.27702,973.49063,180.24434,0.06444
9242,1595,19.7689,39.60873,1.21346,9309.49801,821.26095,121.00593,0.12764
9243,1595,27.68642,23.56102,1.34592,56039.27608,1160.99077,262.33512,0.05013
9244,1595,32.62802,18.03124,1.08026,11813.03555,1174.67232,546.46726,0.30617
9245,1595,40.83328,25.12633,1.63443,99871.29474,975.42985,398.33904,0.05963
9246,1596,14.7711,55.55583,1.26784,37201.24853,829.78805,115.52806,0.0343
9247,1596,15.79036,47.49839,1.03527,9919.61145,823.96161,111.64539,0.08388
9248,1596,19.52563,21.77013,1.5346,39165.6808,868.43636,129.70156,0.05089
9249,1596,21.17873,36.62872,1.62584,100908.49791,880.16765,297.25915,0.04485
9250,1596,34.55022,16.4091,1.54325,12108.34624,772.63165,104.1811,0.1382
9251,1596,50.81614,26.39886,1.43383,22234.97058,769.13192,123.85245,0.0753
9252,1597,15.92378,46.86537,1.30117,12447.0894,826.50203,134.28374,0.11857
9253,1597,19.60938,21.83237,1.52038,21948.15256,833.66949,111.48106,0.07858
9254,1597,22.11854,35.18606,2.21808,236231.79678,890.75832,794.47629,0.08775
9255,1597,37.19557,24.59568,1.22807,28105.16832,915.96005,156.58037,0.05387
9256,1597,47.92192,25.93948,1.59989,43079.05738,942.18124,276.24205,0.09475
9257,1598,13.74348,18.3415,1.89844,25194.08204,782.43099,117.7711,0.10957
9258,1598,15.10158,54.48054,0.9002,3866.08547,939.13385,277.84828,0.35731
9259,1598,16.02373,46.80703,1.21825,38727.09948,1111.23565,417.38339,0.09116
9260,1598,21.8623,34.98868,2.18778,179017.98277,1188.57682,1111.77223,0.15586
9261,1598,21.9016,34.83824,2.30433,210076.79737,832.51218,1055.68748,0.13989
9262,1598,26.13906,32.56235,3.11357,35323.18854,827.22969,208.99103,0.33236
9263,1598,37.10959,24.64928,1.18402,12133.63595,783.0343,103.83856,0.08339
9264,1598,50.68745,26.29845,2.22486,38400.24507,784.98479,219.41867,0.16458
9265,1599,13.77265,18.37968,1.48582,19543.75668,858.32683,110.3753,0.08369
9266,1599,16.03521,46.72333,1.21766,40886.05773,1118.65621,527.74612,0.1074
9267,1599,21.24699,37.13035,1.34244,52674.72927,1777.04338,988.84364,0.183
9268,1599,21.38533,36.65477,1.54108,73523.45534,1584.86283,804.83005,0.14014
9269,1599,29.82568,30.65101,1.30962,41574.97587,1045.13306,298.31941,0.07172
9270,1599,49.93248,25.89891,1.41392,28031.50173,810.33598,114.71424,0.05506
9271,1600,5.11414,13.74626,1.95118,9858.42706,743.31018,94.00716,0.2467
9272,1600,16.09616,46.66492,1.4304,50235.80238,990.91917,241.16483,0.05825
9273,1600,16.23838,46.39219,1.49854,46929.29452,963.6471,257.13791,0.07203
9274,1600,25.66857,31.3625,3.53896,34052.78887,767.58154,143.42582,0.32287
9275,1600,28.0935,22.40998,2.97059,116598.76993,821.87891,580.51631,0.2341
9276,1600,27.82066,22.21783,2.79341,109188.34312,807.73589,561.31016,0.2144
9277,1600,29.93787,30.60083,1.23541,25002.57846,1094.56682,333.38452,0.11774
9278,1600,38.88931,25.00346,1.39448,45502.11493,924.34428,145.81566,0.04023
9279,1600,49.95669,25.97824,1.45961,42171.18638,850.16064,126.23756,0.04219
9280,1601,15.58546,49.32138,2.6795,74113.23601,844.73295,584.54247,0.3022
9281,1601,16.13997,46.41643,1.54063,62069.96681,1106.73638,332.96213,0.07249
9282,1601,22.81604,32.78487,1.08432,9648.14458,842.1983,130.45633,0.10603
9283,1601,26.63949,23.62048,1.44146,44869.00749,1130.96994,342.77941,0.09047
9284,1601,38.81936,24.94264,1.25743,37170.50551,1069.93844,346.05709,0.08487
9285,1601,50.78184,26.30039,1.50282,18360.39329,764.62929,104.81711,0.08745
9286,1602,5.12684,13.85972,1.9043,19545.63437,781.84003,100.184,0.12517
9287,1602,15.89986,46.91196,1.28155,38784.14944,842.18379,138.19868,0.03851
9288,1602,26.61268,24.87015,1.56242,100770.05656,1106.14609,377.36526,0.05158
9289,1602,33.50122,26.41536,1.15233,32352.80332,1464.31965,646.55896,0.1482
9290,1602,37.99875,25.32549,2.39245,86744.59631,828.93258,492.69772,0.17575
9291,1602,53.75765,27.9546,1.48313,24669.75603,804.16948,116.3387,0.06904
9292,1603,5.19359,13.82281,2.08244,23016.05375,874.39116,133.06639,0.15803
9293,1603,13.74568,18.3464,1.41938,15234.23173,920.41897,110.8703,0.09845
9294,1603,17.375,43.04386,1.73369,27794.36423,899.3367,127.52384,0.08884
9295,1603,25.50585,33.33129,1.48977,51610.30257,1151.70849,298.43799,0.07398
9296,1603,26.31537,24.48834,1.5908,125892.71462,1407.41421,449.10485,0.05023
9297,1603,33.29902,26.43213,1.22278,37027.1501,1303.40918,483.95043,0.11017
9298,1603,34.36388,13.13132,3.69358,57683.44919,740.70801,129.40733,0.19122
9299,1603,52.24529,27.31436,1.24026,44195.36317,814.55331,135.55323,0.03146
9300,1604,13.70714,18.26401,1.70648,31595.81391,937.20892,125.40683,0.07495
9301,1604,15.08878,58.52965,1.2002,18091.94377,746.35707,106.66119,0.05893
9302,1604,23.67035,34.27299,2.06594,73119.02841,881.41404,209.4192,0.07214
9303,1604,26.72349,24.82202,1.52684,59235.71933,1385.38457,595.29512,0.12805
9304,1604,29.34317,20.24943,1.15035,27638.23893,1656.82418,711.20982,0.18935
9305,1604,33.64641,26.31661,1.16515,12601.42312,1300.1321,429.71732,0.2639
9306,1604,32.94847,17.52741,4.18618,155731.10955,637.50895,420.28546,0.25561
9307,1604,35.90889,25.15377,2.91063,62939.11781,834.42434,295.68082,0.22245
9308,1604,50.12889,26.09567,1.55936,32607.25005,803.24698,137.29226,0.06569
9309,1605,5.45751,13.9342,1.72465,14453.47102,892.61915,141.79078,0.18319
9310,1605,13.61679,18.31223,1.61171,30870.05697,932.22332,124.13179,0.0682
9311,1605,23.26956,33.69867,1.6243,57846.47251,916.92351,251.44637,0.06699
9312,1605,27.76449,22.75197,3.00699,166936.52475,790.33463,685.11626,0.19621
9313,1605,27.59559,22.83111,2.56902,102298.85693,1303.07982,720.67185,0.24608
9314,1605,32.16176,18.12382,4.59249,172485.52826,665.67812,417.29228,0.27566
9315,1605,38.10001,24.9711,1.33303,38971.82128,1109.38984,320.55483,0.08437
9316,1605,39.32753,25.10453,2.21241,57900.33526,856.13024,391.26625,0.18198
9317,1605,54.03601,27.60123,1.34537,14113.98615,738.80843,101.8137,0.08992
9318,1606,23.84218,34.89057,1.39063,29383.90611,848.60457,137.98333,0.05881
9319,1606,26.8416,25.37706,1.48273,67910.26756,1097.43244,314.01121,0.05844
9320,1606,40.4835,25.16349,2.58177,118073.17231,831.08614,820.67863,0.24396
9321,1606,41.82165,25.18785,2.1429,98716.63509,783.98174,694.43048,0.17224
9322,1606,54.03393,27.81232,1.28136,36445.60626,824.33568,129.23479,0.03884
9323,1607,17.33305,42.83262,2.14232,8116.1058,739.11164,103.28434,0.38599
9324,1607,25.67498,24.2005,1.69128,57519.83011,828.25432,235.26288,0.0687
9325,1607,43.14115,25.20758,1.20948,20371.70911,766.16983,106.30835,0.05309
9326,1607,50.65524,26.81378,1.22782,10922.56621,760.4811,98.96365,0.09547
9327,1608,19.96748,21.93429,1.45794,16903.08529,774.14311,108.69943,0.09208
9328,1608,44.86307,25.41446,1.3865,20396.98317,754.10677,112.37243,0.07137
9329,1608,50.15618,26.70168,2.64845,9720.63864,691.64244,114.56832,0.53037
9330,1609,19.46482,21.7753,1.63089,52696.26596,846.39913,131.73774,0.04324
9331,1609,38.07205,24.80775,2.44889,18220.12668,793.42778,124.5829,0.25972
9332,1609,35.24404,8.78135,2.00969,16413.95076,830.72827,103.47435,0.16932
9333,1609,43.33576,25.11924,1.88182,99120.0114,866.3229,449.90071,0.08833
9334,1609,52.01394,26.82637,1.39349,35749.52077,939.03568,199.46817,0.0659
9335,1610,18.71114,21.3591,1.7203,23485.82976,820.00831,121.96952,0.09982
9336,1610,22.88819,32.73441,1.24429,72096.93204,899.45177,140.98956,0.02036
9337,1610,27.71606,24.06529,1.38633,27912.83316,944.10244,133.38819,0.05987
9338,1610,35.79881,24.53749,1.34693,42437.33359,1096.6978,337.25755,0.08279
9339,1610,35.51037,9.2013,2.67835,14929.18989,733.59431,99.30141,0.31641
9340,1610,43.34591,25.05003,1.95415,72522.72024,1099.387,594.22891,0.16865
9341,1610,48.3351,25.6926,2.34431,45783.3528,845.83052,304.6584,0.20495
9342,1611,15.00924,58.02021,1.10635,4153.0214,708.28483,92.65805,0.19495
9343,1611,22.83674,32.83028,1.26038,90446.81983,964.10331,200.4947,0.02208
9344,1611,25.26419,23.63953,1.37172,32743.60582,963.42488,166.61572,0.06001
9345,1611,35.65308,24.55104,1.42863,45767.47816,892.97743,130.98064,0.0385
9346,1611,52.91441,27.34369,1.33285,58829.81908,864.98053,132.75487,0.02681
9347,1612,15.00659,58.10851,1.24996,39913.20234,776.61632,135.06924,0.03513
9348,1612,16.07006,46.21859,1.2945,4937.63217,757.81654,95.48516,0.22547
9349,1612,23.2587,33.80999,1.60938,106322.35932,925.80277,400.78282,0.0547
9350,1612,26.01638,23.76405,1.46291,56542.15997,955.88008,156.61349,0.03768
9351,1612,35.64538,24.60694,1.36628,13421.94308,845.11927,118.18239,0.10907
9352,1612,53.23462,27.45542,1.20716,42445.97916,797.28176,119.46532,0.0283
9353,1613,14.9247,58.01244,1.18001,8391.49469,723.97288,99.10471,0.11513
9354,1613,15.9496,46.29011,1.36757,24111.43877,769.99173,119.87144,0.062
9355,1613,22.89754,32.73595,1.24905,53300.24043,880.02354,136.48388,0.02673
9356,1613,27.20651,23.30944,1.51496,79595.10055,938.48268,217.73963,0.03779
9357,1613,41.73801,24.9211,1.23474,5787.29402,769.56695,94.88281,0.1753
9358,1613,53.20826,27.44615,1.27691,42459.24351,763.98142,115.48357,0.03058
9359,1614,15.62702,51.72127,3.72237,38021.52602,687.37675,102.74465,0.24525
9360,1614,22.72968,32.75822,1.29661,7645.02997,771.59989,111.02888,0.16439
9361,1614,26.5185,23.80969,1.38985,44753.20686,868.20526,142.3219,0.03987
9362,1614,33.50746,25.80206,1.28748,15242.25732,904.71151,215.43096,0.14123
9363,1614,41.63223,24.90352,1.6527,6117.21196,750.44824,100.48272,0.3023
9364,1614,53.12223,27.59412,1.28276,15679.96737,735.07102,87.67707,0.06647
9365,1615,26.92309,23.3121,1.39429,11565.00733,778.60354,103.55837,0.11864
9366,1615,34.58708,11.81232,1.72911,12982.97527,786.99511,109.98686,0.16733
9367,1615,34.59697,24.93534,1.25852,10063.21154,784.12137,106.49792,0.11461
9368,1615,53.31675,27.73952,1.21844,11457.49043,763.07346,102.77482,0.09236
9369,1616,15.65723,49.40683,3.94992,59116.33381,622.36581,109.59976,0.1869
9370,1616,23.76407,23.06333,1.40223,44020.80991,837.71828,125.49362,0.03737
9371,1616,34.46074,11.78255,2.42259,25583.98763,745.19916,115.02026,0.17031
9372,1616,50.41796,26.20641,1.41656,14055.57204,761.44882,100.30008,0.09843
9373,1617,15.50374,50.32923,2.88681,44103.47466,822.36565,152.53932,0.17558
9374,1617,18.85316,41.57975,1.00635,5442.43716,834.08027,166.18691,0.19894
9375,1617,23.80992,23.24534,1.28533,10367.49736,782.62884,107.58592,0.11669
9376,1617,38.39167,24.64128,1.53639,31444.0851,943.45982,268.72603,0.11696
9377,1617,40.77929,25.20217,1.64025,94017.11868,971.51192,323.5149,0.05276
9378,1617,50.32315,26.224,1.36182,20341.31754,847.02436,124.13839,0.07471
9379,1618,16.2076,46.68077,1.23158,7252.11946,769.63237,110.50624,0.15662
9380,1618,17.48591,20.72906,1.60643,20567.60874,783.65488,110.15278,0.09221
9381,1618,34.68188,24.48571,2.36622,102823.97248,760.76722,652.44998,0.18932
9382,1618,39.47891,24.86116,2.03716,87175.65619,848.66847,421.4284,0.11028
9383,1618,52.82379,27.37357,1.25388,6719.49061,741.1107,91.25693,0.15117
9384,1619,15.83983,46.47462,1.0692,4061.89757,946.1658,188.09408,0.33093
9385,1619,14.0512,57.16744,6.71407,410703.66097,148.26676,134.44856,0.09168
9386,1619,18.46923,41.42408,1.30357,9843.67615,836.00171,161.14385,0.17442
9387,1619,33.17443,24.29235,1.26419,17263.60658,751.62146,97.13158,0.0634
9388,1619,53.00256,27.31589,1.45298,10543.19941,716.80038,98.30585,0.1352
9389,1620,14.6234,55.29334,4.21983,96900.58422,734.10135,127.63519,0.14698
9390,1620,18.65638,41.28804,1.28736,46218.2519,945.79841,204.96681,0.04508
9391,1620,39.31207,24.74063,1.30996,38153.85323,780.64273,108.12311,0.03386
9392,1621,14.72888,54.68652,4.02873,80309.86388,695.74859,115.71121,0.14955
9393,1621,18.36145,41.36963,1.60918,8343.43181,762.6105,102.41285,0.21393
9394,1621,40.18953,25.50124,1.7763,47215.80883,842.0275,247.07791,0.09589
9395,1622,14.98398,54.13935,3.46858,32983.85599,772.41739,107.91042,0.25516
9396,1622,19.45003,39.7684,1.37796,43577.05607,927.91485,193.19232,0.05165
9397,1622,38.5914,25.01207,2.12573,132333.07999,813.06348,544.23048,0.10041
9398,1623,17.93728,42.2913,1.86841,67170.98335,906.57819,425.36854,0.12185
9399,1623,37.85625,24.74527,1.61917,105742.92523,989.12376,309.55135,0.04404
9400,1624,14.08772,57.92716,3.98358,58331.08363,800.70905,119.40644,0.20597
9401,1624,18.4025,41.48935,2.39814,118449.93467,822.01291,661.23984,0.17094
9402,1624,30.16362,30.34261,1.4967,62388.41633,1088.51698,311.31922,0.06422
9403,1624,34.68994,12.53048,1.89295,22143.05077,937.75816,119.41852,0.12517
9404,1624,37.57756,24.6546,1.39627,93825.25137,1075.3466,280.7815,0.0343
9405,1625,7.4108,17.17693,1.55789,16962.68759,794.08017,101.42175,0.09879
9406,1625,19.0509,40.41083,2.20725,196966.03833,909.46836,942.49125,0.12283
9407,1625,30.5169,30.1991,1.47701,51881.61151,1006.24529,204.07502,0.05195
9408,1625,34.78531,11.41026,2.44602,13125.5885,794.78235,106.22999,0.31689
9409,1625,37.57636,24.71037,1.40532,47409.82192,945.50266,258.71483,0.06342
9410,1626,7.31949,17.00242,1.89734,12660.08118,746.88563,100.66791,0.19188
9411,1626,16.17545,48.51999,1.89881,9160.54797,798.71148,98.50648,0.26074
9412,1626,20.11416,38.90523,1.44099,21842.19709,775.14844,114.86047,0.07297
9413,1626,30.9197,29.8227,1.40384,46097.48562,845.12683,132.41157,0.03731
9414,1627,7.99095,17.26336,1.83822,31767.43979,826.80882,130.39842,0.08869
9415,1627,16.37742,48.59854,2.63982,24100.13887,802.70133,103.1843,0.19664
9416,1627,18.74843,41.05718,1.0577,6059.82343,939.01457,254.4259,0.28345
9417,1627,21.88263,34.51937,1.24309,48213.99517,888.98466,158.74397,0.03285
9418,1627,29.87619,19.67341,1.44982,28122.01506,838.74924,127.49793,0.06242
9419,1627,30.68865,29.6369,1.41902,9786.23656,783.80479,103.75217,0.14494
9420,1627,35.37526,8.56404,1.9822,8014.77381,771.89132,101.90604,0.33234
9421,1627,56.9384,29.97557,1.55334,14496.16357,710.94742,108.72045,0.12097
9422,1628,8.3683,17.36185,1.63749,9298.2674,769.17495,94.23935,0.18656
9423,1628,16.68378,47.33132,3.75822,44215.85855,727.43547,96.61007,0.20529
9424,1628,18.57366,41.28193,1.29318,43019.7591,971.4639,178.84709,0.04353
9425,1628,21.85539,34.62155,1.25644,23957.61039,915.00047,289.48497,0.11164
9426,1628,31.71903,18.37321,1.90177,36283.55074,897.88105,199.79715,0.11822
9427,1628,35.33145,8.03104,2.27922,25916.35269,856.95955,133.16332,0.16763
9428,1628,56.95738,29.98176,1.36966,33239.86841,799.84338,126.08262,0.0472
9429,1629,18.14516,41.60601,1.67412,27979.63128,800.80958,124.18277,0.08082
9430,1629,26.48957,26.09108,1.25414,26389.96747,870.78583,128.20255,0.05083
9431,1629,32.58863,17.95505,1.36336,33193.57625,1023.92807,170.74314,0.05972
9432,1629,35.40169,8.78312,3.21042,28852.70957,724.56992,112.35526,0.25819
9433,1629,38.13812,24.76711,1.30271,45589.05788,920.69258,180.40536,0.04199
9434,1629,57.06054,29.96369,1.43741,34158.11093,809.92023,108.23074,0.04481
9435,1630,10.39568,17.21467,1.72826,19375.36849,797.53217,107.72225,0.11063
9436,1630,26.51525,26.2295,1.15425,30603.99502,1101.7492,382.44857,0.09606
9437,1630,28.09175,31.45563,1.16635,19280.79733,1099.65825,532.57801,0.21148
9438,1630,32.50464,17.88917,1.47659,34525.10221,957.22033,162.48039,0.06414
9439,1630,37.80246,24.56024,1.42054,27179.2141,911.87976,225.515,0.0997
9440,1630,55.82173,29.20951,1.91447,52746.30369,792.9834,228.01344,0.09258
9441,1631,9.15804,17.39293,2.24026,22423.49541,749.71393,110.46782,0.16143
9442,1631,17.7402,42.06772,1.93788,15809.06276,747.64638,107.3632,0.16845
9443,1631,32.36136,17.97793,1.53334,38442.69111,1031.37234,171.09594,0.06468
9444,1631,35.64748,8.35065,2.77729,42918.31886,781.38946,120.93702,0.13858
9445,1631,38.13885,24.47295,1.17061,13325.50108,881.33308,186.75932,0.11932
9446,1631,54.09637,27.98491,1.48618,54307.00376,869.54944,136.11578,0.03615
9447,1632,10.55207,17.43789,1.40433,4353.43272,753.96907,95.41041,0.2982
9448,1632,14.75546,53.9725,1.27365,14117.00689,735.64421,96.75377,0.0781
9449,1632,24.41168,34.05919,1.36436,41175.73407,920.13575,187.27012,0.05222
9450,1632,32.61734,17.72102,1.44208,30948.15324,986.6362,164.56215,0.06904
9451,1632,35.13973,8.58326,2.42578,39086.50902,869.52792,122.29995,0.11768
9452,1632,54.41384,28.21755,1.51582,38086.62555,784.92585,119.4156,0.04795
9453,1633,10.46156,17.65723,1.78606,30826.91683,839.28987,124.71004,0.08345
9454,1633,14.65457,53.96756,1.32863,46476.80814,886.81906,114.01788,0.02986
9455,1633,18.13043,41.35969,1.27614,4406.57706,810.50605,107.48274,0.26899
9456,1633,18.57711,21.49261,1.29236,4952.89161,857.22978,122.32528,0.27148
9457,1633,24.19922,32.65707,2.13417,99138.15433,791.12965,568.28081,0.1406
9458,1633,28.88256,20.81269,1.40993,18492.06418,830.56166,104.28386,0.07666
9459,1633,39.80266,24.53924,1.09186,9059.49814,771.83206,90.83778,0.08668
9460,1633,54.27764,28.07721,1.44902,58636.88221,850.00114,171.37285,0.03842
9461,1634,10.60985,17.55083,1.69044,28015.16113,950.08493,171.39497,0.10683
9462,1634,14.77496,54.74923,1.19372,32899.87675,795.63681,112.70479,0.03396
9463,1634,17.97179,41.11103,1.6435,41063.35327,916.37309,144.75573,0.06037
9464,1634,18.73095,21.50628,1.54469,64524.85401,1013.22772,176.58927,0.04045
9465,1634,24.39644,34.31814,1.35163,46497.03143,935.46347,178.74037,0.0438
