"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
4007,694,15.09396,50.83586,1.26689,43572.42007,934.6025,145.93002,0.03512
4008,694,19.14861,39.97558,1.78608,89240.32377,903.34842,334.54786,0.0675
4009,694,21.2994,22.36864,1.28765,22585.46464,995.63391,242.88347,0.1061
4010,694,25.58078,27.85884,0.96022,8667.21643,1124.94479,342.14077,0.21686
4011,694,26.60706,30.19077,2.70378,43710.055,814.12831,283.26363,0.26619
4012,694,34.89422,14.31352,1.77388,21931.59821,879.78666,130.71954,0.11972
4013,694,43.35737,25.25562,1.16255,6243.16912,757.06789,100.56446,0.15173
4014,695,8.94472,17.13896,1.60973,25944.69476,972.01531,236.94247,0.13859
4015,695,15.30899,50.40934,1.3603,31402.71835,1141.54587,329.63995,0.1115
4016,695,19.06553,39.95254,1.77551,81350.65816,1427.32001,621.96792,0.13027
4017,695,25.58235,27.78015,1.18323,48630.06476,1135.11947,314.77288,0.05321
4018,695,32.14905,28.48312,1.24361,40332.45586,1159.02387,313.67383,0.07012
4019,695,43.19259,25.00411,1.2447,49302.17302,1029.46561,270.75654,0.05049
4020,695,51.26246,26.94334,1.22332,43269.17404,887.09582,157.23843,0.03517
4021,696,11.54284,17.98294,2.51789,25924.22073,797.45753,153.54453,0.22891
4022,696,15.23444,50.53792,1.60881,74610.96568,1278.69972,363.53804,0.07108
4023,696,14.92069,19.49013,3.1008,41188.17327,697.56067,177.48337,0.24574
4024,696,16.98873,44.01979,2.95271,66702.98969,780.4481,287.72167,0.21072
4025,696,26.20492,33.0644,1.54532,13379.54605,814.70213,116.51691,0.13683
4026,696,43.2418,25.05895,1.23197,50981.12434,890.75248,131.09562,0.02639
4027,696,51.25634,26.94083,1.22108,34152.10307,852.3792,118.68384,0.03548
4028,697,9.24292,17.14991,1.5917,7189.52894,763.41696,103.46039,0.2448
4029,697,16.07052,46.81207,1.48904,77025.71998,1031.54612,176.81481,0.03177
4030,697,18.46605,21.36297,2.33447,45492.86004,777.01738,226.7267,0.1572
4031,697,21.37396,35.09911,1.30009,51253.7358,873.96596,152.03016,0.03249
4032,698,15.45533,49.76064,2.70362,160185.00677,773.56171,840.60825,0.20163
4033,698,15.76353,48.05792,2.41114,134440.73511,901.62961,700.27394,0.16082
4034,698,21.513,22.33609,1.39752,25884.18527,903.13809,186.58338,0.0862
4035,698,21.39885,35.12388,1.24987,22448.84361,850.51958,108.67286,0.05216
4036,698,27.72969,23.86647,1.47361,19384.82682,866.93345,159.93723,0.11165
4037,698,34.9267,13.57264,1.7628,11262.73576,771.84146,101.6291,0.18824
4038,699,12.84571,17.92045,1.62553,14966.43921,785.55665,112.14107,0.13097
4039,699,14.88789,53.28761,1.21479,11749.72913,738.40069,90.21919,0.08137
4040,699,20.54566,36.45278,1.45028,61125.91836,931.31097,164.93794,0.03582
4041,699,28.12608,31.57595,1.3649,44394.65445,889.50804,151.07464,0.04072
4042,699,31.95371,24.25731,1.01132,3858.35618,878.77542,109.53675,0.20176
4043,699,34.91258,13.29964,1.81422,27971.1417,900.46536,138.46132,0.1029
4044,699,41.60468,25.69136,1.39269,31283.38328,819.72038,112.57527,0.04739
4045,700,15.52633,50.02084,2.26281,34990.19321,962.73807,134.30474,0.12353
4046,700,18.6005,39.67245,1.26027,5806.72481,883.07093,139.70989,0.24592
4047,700,25.93153,32.90994,1.35798,26892.39153,956.89584,228.65172,0.09359
4048,700,30.50012,18.99499,1.33111,29952.26882,1310.85956,448.08262,0.14881
4049,700,30.48908,19.07327,1.17981,25820.00405,1340.73676,702.67865,0.2101
4050,700,35.188,24.42029,1.19332,55775.56949,1451.68562,518.709,0.07465
4051,700,42.59351,25.66191,1.20239,21523.37807,1180.77606,404.99732,0.15532
4052,700,49.65563,26.45025,1.30292,80928.42604,998.83569,222.17331,0.02848
4053,700,57.55302,28.93401,1.03328,5778.30924,840.5107,199.42112,0.22984
4054,701,16.28079,20.32166,1.74067,21116.76908,805.69144,115.39772,0.10863
4055,701,18.61986,39.64668,1.24754,6011.32001,810.93144,113.38667,0.19726
4056,701,25.83356,33.11561,1.2391,20093.94536,1004.61508,337.39375,0.14884
4057,701,29.79077,25.10684,4.05942,134329.44272,621.44787,333.12546,0.22492
4058,701,35.70165,24.53641,1.14595,63159.89602,1561.75401,701.98363,0.08137
4059,701,35.75358,24.46542,1.1563,72524.34431,1376.65109,708.43712,0.07273
4060,701,57.72243,29.06134,1.26075,16759.16631,742.04753,106.23042,0.0694
4061,702,13.08719,17.95787,1.86486,12885.40056,793.41106,96.32779,0.17636
4062,702,14.71071,54.35584,1.32497,47551.89522,955.08004,168.49459,0.03933
4063,702,16.8605,44.19981,1.35839,31681.72846,819.42113,112.87307,0.04477
4064,702,24.45667,30.25925,1.301,50168.8348,954.98739,247.71234,0.04989
4065,702,31.71235,28.84464,1.14409,16336.6955,1026.34451,261.07748,0.12494
4066,702,34.56794,16.29235,1.64312,13037.31178,899.994,139.25609,0.18214
4067,702,31.61341,28.80179,1.29615,19886.96573,954.38571,229.02117,0.11579
4068,702,36.75955,6.59339,3.81314,59151.50532,644.59178,114.81075,0.18064
4069,702,57.52979,29.36535,1.40962,57566.35617,870.93223,163.09819,0.03568
4070,703,14.39114,18.71352,1.56539,11293.05005,736.92371,93.19251,0.13994
4071,703,14.72032,54.22737,1.25873,70247.54898,855.17084,150.2202,0.02237
4072,703,17.81392,41.3643,1.73558,35010.04067,864.63,118.08951,0.06678
4073,703,47.20118,25.76362,1.25745,13298.26112,772.23567,110.11228,0.08912
4074,703,57.04685,29.36829,1.49257,45746.67514,820.08125,112.35759,0.03722
4075,704,14.67403,54.03836,1.25665,25526.84008,935.30227,346.60525,0.12341
4076,704,15.68133,19.60062,2.25112,47062.04878,856.57698,219.32069,0.13748
4077,704,16.84701,44.3352,1.16868,35973.27559,1422.95024,726.12939,0.15293
4078,704,21.41006,36.55307,2.1974,96695.44479,1220.03573,778.83575,0.20619
4079,704,21.55041,36.48294,2.46563,120054.46122,1044.81631,765.16817,0.20484
4080,704,35.37989,24.4394,1.30534,98735.45586,976.15346,192.71362,0.02095
4081,704,50.73244,26.70183,2.24242,51642.45198,755.89803,281.67068,0.15521
4082,705,13.02583,17.81788,1.86952,14829.72929,729.88639,106.31978,0.16615
4083,705,24.19721,32.2939,2.2751,68674.84764,749.4002,357.8634,0.14935
4084,705,36.82808,24.6608,1.89764,76845.09856,879.88674,484.25093,0.12394
4085,705,51.50255,26.98251,1.74691,59340.90045,851.3745,302.19454,0.08849
4086,706,17.67237,20.78339,2.30921,85111.46687,888.52502,235.98672,0.08549
4087,706,22.90821,33.77341,2.03115,178143.53502,971.64644,486.11623,0.06146
4088,706,30.19266,23.34493,3.43687,147044.7159,874.65145,592.73733,0.25283
4089,706,31.59341,24.99813,2.96193,120328.50106,817.24269,572.3978,0.22256
4090,706,34.81481,10.12868,2.33666,55591.85396,942.89229,144.8536,0.08837
4091,706,48.12093,25.3973,1.39649,26515.66046,856.26571,125.80726,0.06098
4092,706,57.71751,30.60276,1.70891,68241.1099,845.19604,165.89708,0.04408
4093,707,15.48892,48.4001,1.46266,46988.06136,997.52797,177.03987,0.04991
4094,707,17.47134,20.63534,2.15761,66379.67802,935.07349,202.70428,0.08401
4095,707,19.73755,37.65915,1.32677,36489.46388,1050.4241,276.05269,0.07808
4096,707,24.23963,30.71521,1.09057,12418.94021,1163.37882,352.19072,0.1968
4097,707,28.37504,22.2425,1.73156,63008.88676,1160.82433,453.17252,0.11882
4098,707,33.26193,26.61453,1.12908,18768.53241,1254.88912,678.36958,0.25722
4099,707,34.77076,10.03233,2.68929,22843.38174,789.7504,100.82167,0.21133
4100,707,47.91032,25.42481,1.44249,45730.37466,867.8545,117.98809,0.03623
4101,708,8.81914,17.34309,1.64814,21835.83832,1065.10627,226.63757,0.16562
4102,708,14.66663,57.00929,3.18502,28369.52113,940.90915,114.49785,0.26234
4103,708,16.34721,20.21364,1.59171,28886.60056,1055.56199,166.48972,0.0901
4104,708,16.20866,46.213,1.39356,59881.82227,1007.90928,186.87564,0.03755
4105,708,22.66295,32.88765,1.22148,22700.51893,876.75082,129.03993,0.05639
4106,708,26.76649,23.81126,2.24948,95055.76788,854.5842,494.87422,0.14271
4107,708,34.69307,10.42799,3.075,28063.71941,722.34118,104.11547,0.2298
4108,708,35.56469,24.36524,1.15674,6816.27462,895.44659,178.42783,0.2187
4109,708,51.72903,27.01824,1.21858,26880.2245,790.49808,113.989,0.04327
4110,709,5.79565,14.28243,4.55738,83084.5638,576.29729,160.98329,0.24119
4111,709,15.81553,47.08058,1.4244,95146.36692,943.53636,226.14388,0.02916
4112,709,21.1444,38.08196,1.35718,33570.98805,888.47312,116.54972,0.04327
4113,709,28.19442,23.92342,1.35233,47830.98769,947.80393,156.73417,0.03832
4114,709,34.64038,11.82142,2.23906,36330.52826,845.66185,107.66611,0.09805
4115,709,35.84879,24.43041,1.1926,30979.30165,942.24606,196.39332,0.05591
4116,709,44.36549,25.38194,1.31515,22276.66582,792.61973,101.77755,0.05503
4117,710,15.55172,47.86215,1.33018,90598.64806,894.01317,169.61341,0.02129
4118,710,15.16679,58.77847,1.27636,22118.99842,829.32577,127.14993,0.06206
4119,710,22.21599,33.66379,1.72461,40302.07807,856.16951,277.0066,0.11732
4120,710,26.69747,25.55288,1.19607,25800.06515,958.53708,188.62252,0.06508
4121,710,31.85518,18.49612,1.43643,37165.52907,975.29539,187.32835,0.06371
4122,710,45.56355,25.53952,1.22478,36467.64593,902.38622,165.16532,0.04334
4123,710,51.91071,27.09007,1.19728,16525.80778,842.36996,211.7867,0.11196
4124,711,12.11228,17.75628,1.68159,29998.96822,810.6806,117.47843,0.07289
4125,711,14.90813,55.36928,1.22894,17628.16067,844.099,149.00166,0.08207
4126,711,16.36364,45.81593,1.46438,65277.74981,968.9466,159.93258,0.03337
4127,711,20.93954,36.06193,1.28743,50455.59793,887.74923,137.11,0.0299
4128,711,36.19788,24.59028,1.3649,22909.92141,789.62549,116.51178,0.06354
4129,711,46.40488,25.1581,1.3586,17506.02621,758.44582,103.56612,0.07505
4130,712,12.0815,17.70823,1.74166,32085.83174,819.65161,110.66941,0.0697
4131,712,16.37134,45.56148,1.39386,43429.67325,937.81821,145.82084,0.04207
4132,712,20.8762,35.95313,1.26494,46904.18659,999.2596,236.02463,0.0485
4133,712,25.03357,28.50282,1.21433,51909.81848,905.42014,169.81975,0.0309
4134,713,12.49899,17.6038,1.81187,10358.23003,753.67724,93.754,0.20299
4135,713,15.2019,58.75293,1.2169,38424.03667,895.22097,118.56218,0.03143
4136,713,16.48843,47.15909,2.61786,44385.78512,859.33884,142.02425,0.13576
4137,713,25.65776,31.91189,2.37028,51211.57537,769.29831,399.34883,0.24003
4138,713,27.8105,31.62097,1.45803,37960.50834,882.306,297.63714,0.09611
4139,713,45.50624,25.54102,1.20821,21648.09468,852.27917,150.19106,0.06533
4140,713,53.10298,27.56302,1.30804,49068.51224,841.33684,120.86111,0.02875
4141,714,14.8299,55.32847,1.29465,26131.8313,923.10246,186.89402,0.07399
4142,714,15.70848,19.67638,1.57372,25435.72158,813.11412,98.40452,0.06609
4143,714,16.21986,48.53001,3.63947,49767.97551,855.59308,182.81418,0.28654
4144,714,18.96633,40.4841,1.26861,44070.91492,994.67959,191.6733,0.04344
4145,714,23.80925,32.84242,1.57141,54263.2124,917.75097,229.22864,0.06179
4146,714,34.72703,12.15858,2.01424,31527.86689,871.63932,118.23911,0.09874
4147,714,36.96475,24.60908,1.23467,13792.11467,808.20156,102.54327,0.07873
4148,714,47.36056,25.43279,1.40305,26810.06126,938.51476,304.04136,0.12867
4149,714,53.14409,27.60151,1.33863,41543.56561,953.83895,265.7625,0.0675
4150,715,14.73094,55.52806,1.24425,42006.75559,780.96619,113.58696,0.02911
4151,715,19.82194,21.88923,2.9735,42078.80628,728.20507,207.0306,0.25276
4152,715,25.27398,23.51543,1.36918,26886.15341,950.70463,163.68026,0.07158
4153,715,25.25976,33.66649,1.35852,48520.95022,881.14028,147.81237,0.03638
4154,715,34.9446,15.48202,1.53766,12081.23282,835.07689,112.46457,0.14589
4155,715,35.77079,25.03827,1.95697,79864.77884,821.30673,370.56238,0.09881
4156,716,13.00497,17.9635,1.62052,17664.77822,866.98801,159.0657,0.14627
4157,716,14.69257,55.46601,1.21163,10652.54154,775.78189,110.23297,0.10359
4158,716,17.52324,43.58925,1.76823,16645.15965,801.82911,94.40371,0.12163
4159,716,19.87647,21.82907,1.4094,29229.66281,944.99108,143.36235,0.06251
4160,716,33.71022,24.77126,1.7335,73754.5933,944.44287,253.36206,0.06008
4161,716,34.7775,15.35786,1.56813,10355.41602,888.46092,121.64548,0.18776
4162,716,57.19854,29.39003,1.67026,32020.95399,798.20996,223.64208,0.11476
4163,717,15.70859,47.3869,1.28827,44047.75406,852.5422,127.47918,0.03229
4164,717,19.97953,21.92893,1.55437,41571.1186,873.71401,123.08691,0.04724
4165,717,22.83321,32.85443,1.28405,29918.50015,828.87943,128.70995,0.04712
4166,717,29.94706,19.60708,1.1691,16108.58084,1053.13235,358.31693,0.17569
4167,717,35.95034,24.80432,1.52326,54133.04684,1172.11905,381.67267,0.09205
4168,717,58.4432,31.27988,1.31733,12237.113,830.93304,130.43584,0.12059
4169,718,15.79706,47.50694,1.45142,57172.22249,979.89821,205.38716,0.04592
4170,718,16.61681,20.48723,1.55976,10048.9186,816.2271,124.84215,0.19547
4171,718,22.75838,33.20202,1.27536,48810.01261,1342.3087,496.53154,0.09279
4172,718,26.42708,26.64375,1.0185,28995.17285,1616.60955,843.03504,0.16936
4173,718,29.07033,30.85294,1.05302,27560.3558,1733.90607,842.61485,0.18943
4174,718,32.97199,26.88278,1.10787,21567.01947,1508.40331,783.26672,0.24799
4175,718,39.77779,25.47017,1.52125,46502.35642,915.414,179.42915,0.05494
4176,718,51.17354,26.40591,1.46526,14876.75193,769.7775,104.48997,0.10234
4177,719,7.05992,15.23065,4.08725,47556.56393,709.65119,132.68069,0.28896
4178,719,15.1284,19.30314,2.25634,47244.78338,983.81161,283.72218,0.1728
4179,719,15.60462,48.04735,1.50012,77372.56451,963.31874,247.84746,0.04262
4180,719,21.95255,36.86804,1.28329,37770.83464,1073.28144,191.10225,0.05154
4181,719,25.46627,25.88882,2.34938,154658.49716,1013.37804,855.32428,0.16098
4182,719,25.94943,28.09941,2.80415,211470.70806,1099.25698,1065.75784,0.20658
4183,719,34.92713,14.8065,1.72909,23458.10494,993.88536,135.2395,0.10954
4184,719,50.54219,26.36396,1.65221,14779.9078,773.69919,100.61163,0.12592
4185,719,58.84836,29.54128,1.33003,18806.65723,772.6181,111.48395,0.07105
4186,720,5.30819,14.4546,1.68521,10840.40698,795.14258,100.62897,0.17789
4187,720,14.93979,57.96402,2.29305,95461.77452,728.78636,651.23653,0.19134
4188,720,16.44397,20.09781,1.53757,14207.18977,818.95833,101.73928,0.11506
4189,720,17.81106,41.42257,1.87387,44092.53047,901.04555,214.14921,0.10048
4190,720,23.84975,30.80719,1.63343,17051.69708,830.13905,145.31463,0.14278
4191,720,28.93441,20.99737,1.11591,16056.86176,1219.33017,761.58028,0.32857
4192,720,34.69288,24.94204,1.29929,85397.89959,1175.61103,332.91225,0.03821
4193,720,34.92329,11.76542,2.43543,18265.06318,867.26085,113.79351,0.23856
4194,720,50.47723,26.53417,2.2561,99568.94556,827.09431,515.78025,0.14247
4195,720,58.76222,29.51306,1.1152,28518.64648,1072.18222,459.35731,0.1145
4196,721,15.97053,19.81871,1.55897,34659.56069,916.08066,132.7965,0.06022
4197,721,23.24625,34.22827,2.48914,115898.28658,914.38213,573.03041,0.16407
4198,721,23.1904,34.25143,1.87674,62737.1703,1424.22304,779.44564,0.23342
4199,721,28.71592,21.14064,1.18212,16384.12309,1120.31324,379.78835,0.18608
4200,721,28.9747,31.01972,1.20704,39237.33672,1379.23909,498.09419,0.10425
4201,721,34.8616,13.49645,1.65678,10349.21867,869.60506,132.87283,0.22418
4202,721,34.58077,24.9974,1.18893,34974.29885,1197.53994,372.42589,0.08677
4203,721,41.65609,24.95833,1.57087,15002.57731,819.4834,141.34181,0.14704
4204,721,57.62623,29.09704,1.92813,64873.26115,788.67363,397.92428,0.12609
4205,722,6.31294,16.63361,2.07183,12137.89352,715.50845,91.79515,0.22151
4206,722,22.86166,34.9138,2.43702,71904.26219,996.89684,506.69864,0.22567
4207,722,25.82062,23.55693,1.42139,76917.02398,1105.92546,214.09691,0.03416
4208,722,22.90818,34.63511,2.67674,90601.89086,870.82436,446.47438,0.19146
4209,722,34.72309,24.99966,1.33379,41209.97456,1027.82277,179.58386,0.04828
4210,722,44.24561,25.36656,1.31295,21158.10285,859.65225,111.86463,0.06193
4211,722,54.82696,28.0784,1.28116,53255.69594,874.59736,157.05459,0.03126
4212,723,17.10434,43.87646,1.80005,57083.18106,916.85112,157.01277,0.05549
4213,723,23.67516,32.5824,1.54787,67180.47305,1048.63559,301.3033,0.0618
4214,723,27.5687,21.80653,2.96708,215446.72045,899.83206,980.39817,0.20911
4215,723,27.84645,21.83455,3.13246,219070.50224,1049.39729,1022.71452,0.23855
4216,723,33.77465,13.57055,3.9962,67419.4877,715.51,171.80328,0.24173
4217,723,35.58479,24.22568,0.90953,7804.64958,1355.17931,729.2825,0.44433
4218,723,41.48173,24.84652,1.24145,27514.9332,957.34715,240.21638,0.08061
4219,723,52.25664,27.10871,2.25955,55067.4232,776.42527,337.72227,0.17417
4220,724,16.88235,44.32172,2.44697,61273.83651,867.75424,239.41097,0.13445
4221,724,22.98128,32.31401,1.21005,19320.66618,922.28859,133.15581,0.06655
4222,724,27.08209,22.4327,2.28407,129753.65432,1008.65166,629.0652,0.13523
4223,724,34.35486,13.48256,3.24545,40296.44652,781.41497,130.10957,0.21253
4224,724,35.67927,24.40065,1.18665,43114.45995,1267.63913,387.96322,0.07289
4225,724,43.23854,25.15697,1.48277,86381.7143,966.47013,287.61053,0.04259
4226,725,19.11031,38.74479,1.30925,29603.26987,975.28243,217.31746,0.07597
4227,725,21.94544,35.07818,3.02924,38387.62256,792.44642,226.24825,0.31054
4228,725,30.2919,19.33487,1.33482,12579.35266,969.14686,234.43373,0.19719
4229,725,34.75544,25.07524,1.26266,24190.99198,1016.52351,188.48095,0.07673
4230,725,42.64782,24.97438,1.23267,100069.92984,960.33654,176.46692,0.01737
4231,726,13.73633,18.12986,1.49657,5565.74788,745.58971,90.69528,0.25395
4232,726,15.63984,47.80418,1.70935,54601.02022,780.404,224.53723,0.0709
4233,726,18.90317,40.41356,2.66643,15171.85643,765.33104,122.28599,0.36308
4234,726,29.08991,31.01158,1.29527,23593.13041,925.65507,212.36783,0.09139
4235,726,30.71624,19.04213,1.35949,35862.10472,1254.94757,418.58618,0.1215
4236,726,34.5319,24.85918,1.24093,37429.49662,1169.54975,384.40118,0.09051
4237,726,42.78398,24.63784,1.27442,5100.19227,809.4228,120.73417,0.25411
4238,726,53.21654,27.36193,1.24463,15606.74862,775.93443,109.4992,0.07436
4239,727,12.7293,17.88126,1.73191,43077.34462,1001.80333,190.23502,0.07978
4240,727,14.99652,57.72086,1.25232,19295.64483,767.86427,99.86447,0.05702
4241,727,18.64603,39.77447,1.75948,50991.39874,1305.70438,465.91332,0.15534
4242,727,19.85525,21.83012,1.39933,32820.83265,1124.95905,259.18515,0.09076
4243,727,22.38955,33.52131,1.14629,18824.41666,1409.85253,642.46656,0.2505
4244,727,23.12545,32.04402,2.23239,53116.67504,967.91036,453.82839,0.23173
4245,727,30.34647,19.10822,1.29836,35458.86727,1019.52249,214.54616,0.06186
4246,727,37.05985,24.58694,1.23703,50374.97304,934.88109,188.33867,0.03583
4247,727,53.21103,27.47118,1.22245,37336.13045,978.85488,256.49178,0.06128
4248,728,5.66063,15.00565,1.94308,25800.39895,792.96716,116.14856,0.11074
4249,728,24.63373,29.54331,1.1786,37082.54856,1243.99471,511.61858,0.10813
4250,728,25.53043,23.95335,1.42167,42772.10895,1062.19412,466.73644,0.12287
4251,728,32.60696,24.25535,1.02081,9687.06235,955.23046,267.8749,0.17405
4252,728,46.288,25.82493,1.33849,11148.57089,777.36575,120.71763,0.12819
4253,728,53.18874,27.45626,1.18397,29487.49057,844.71525,146.30164,0.04546
4254,729,5.76151,15.42921,1.87868,15389.52697,769.09639,98.0105,0.15198
4255,729,16.90259,45.33952,3.55248,31742.25007,635.90243,86.84687,0.23589
4256,729,20.44572,22.13987,1.4913,17349.22427,874.21269,174.51608,0.13718
4257,729,22.79684,32.73091,1.23775,23180.97392,785.52259,105.80929,0.04867
4258,729,20.70119,22.18506,1.47516,15737.37614,873.96167,191.07258,0.15989
4259,729,46.10049,25.71972,1.24019,45572.78794,801.11294,120.84921,0.028
4260,729,58.33423,29.01859,1.14284,7364.35324,749.28748,87.52612,0.1126
4261,730,7.43523,17.04125,2.14683,26045.80135,740.20174,108.72511,0.12651
4262,730,22.58664,32.9674,1.25058,50681.92942,1073.39139,428.09873,0.07501
4263,730,25.29628,23.50445,1.3276,31201.2738,929.20603,193.03007,0.0669
4264,730,31.96623,28.37911,1.362,24488.05332,870.78841,163.78562,0.07777
4265,730,58.72228,29.54281,1.20643,13123.04503,755.80884,103.56633,0.07978
4266,731,7.37449,16.91013,1.63227,25487.84483,831.80373,122.03873,0.08328
4267,731,15.02332,51.43202,1.39861,9948.34363,764.83152,93.60671,0.1284
4268,731,22.70142,32.82076,1.32656,47001.84719,816.28777,148.08848,0.03595
4269,731,34.84478,15.74098,1.66537,30886.35667,968.20558,142.25875,0.08086
4270,731,34.67432,13.41882,3.59515,44307.50074,768.2562,131.88748,0.23933
4271,731,36.31654,24.38536,1.28254,5248.70845,814.89138,130.19726,0.2655
4272,731,56.85254,29.34754,1.67335,57295.62662,815.61572,190.21005,0.05632
4273,732,7.22253,16.85062,1.88843,29324.38071,801.53854,129.20789,0.10039
4274,732,15.06554,51.44332,1.1536,5514.80138,713.49177,93.50319,0.16014
4275,732,27.61557,24.16337,1.62343,26223.06051,1014.73164,257.29875,0.14992
4276,732,35.09732,8.97665,2.42982,33851.70871,839.44398,133.91634,0.14638
4277,732,36.34388,24.56913,1.24864,47764.24583,1056.25912,220.5332,0.04386
4278,732,44.51715,25.29449,1.39524,35131.29121,896.67232,122.29491,0.04522
4279,732,57.55586,29.40914,1.64018,94209.515,880.35825,246.21237,0.04138
4280,733,19.8762,39.41519,1.24393,4650.68529,746.61565,96.80777,0.22424
4281,733,21.8165,22.53522,1.45956,5321.87104,794.93874,98.65767,0.26961
4282,733,22.64112,32.55078,1.11873,4710.85622,812.81285,124.5326,0.22063
4283,733,30.74638,29.87677,1.30242,44338.54621,952.37288,153.8185,0.0379
4284,733,34.69144,15.78976,1.92339,44813.68145,1044.6872,175.13351,0.08763
4285,733,34.64841,11.75851,3.97024,110301.24334,683.46968,208.80324,0.1727
4286,733,44.34384,25.3448,1.31013,75871.92958,959.65562,151.98603,0.02255
4287,733,57.87703,29.68845,1.51821,67432.6041,922.57248,223.04626,0.0456
4288,734,16.22492,45.67322,1.14569,26997.72096,1025.17473,433.45115,0.1205
4289,734,19.95031,39.15352,1.26217,42971.7511,1081.39626,345.70279,0.07393
4290,734,25.74036,33.13785,1.24834,26964.5686,951.82347,258.94658,0.08878
4291,734,31.07173,18.51206,1.48842,13375.03735,899.44398,151.61244,0.15741
4292,734,35.19815,8.98169,2.59482,45715.84525,900.43763,132.2973,0.12236
4293,734,57.8721,30.56383,1.40663,21077.45051,757.2262,114.32102,0.07194
4294,735,11.82308,17.89978,1.92155,8718.22712,736.14099,91.14055,0.26441
4295,735,20.0321,39.30823,1.34589,39786.62411,913.94842,254.88778,0.06861
4296,735,25.85755,33.12047,1.30326,41702.70636,1103.41492,350.18458,0.08188
4297,735,28.30561,21.71677,1.23153,19133.89749,961.23325,196.36845,0.09564
4298,735,34.85763,24.53509,1.08215,10701.5252,1015.69209,234.93577,0.15632
4299,735,34.94365,9.06063,2.3515,22223.98695,807.55063,117.59589,0.18803
4300,735,41.74293,25.72362,1.35904,23932.66446,869.45423,165.2446,0.07981
4301,736,11.70522,16.99545,1.44229,4015.35634,747.96009,99.97401,0.3524
4302,736,18.86658,40.8245,1.27494,28650.01014,939.76364,331.48187,0.10856
4303,736,22.59418,36.08463,1.09673,16086.77269,1105.55886,456.18298,0.19522
4304,736,27.56736,31.86484,0.83447,3775.99224,1203.41133,565.1536,0.61635
4305,736,32.26302,28.33907,1.25892,27891.5741,971.77937,216.81675,0.07469
4306,736,41.71713,25.72215,1.38954,29895.43036,814.01391,117.97222,0.05111
4307,737,17.61069,45.05475,3.78534,49993.78828,708.74623,111.61754,0.20587
4308,737,19.90889,39.46888,1.46278,50419.73681,1125.892,410.53673,0.09776
4309,737,24.28642,25.61781,2.84948,82295.57279,792.78584,591.8313,0.311
4310,737,25.35231,28.31149,1.18239,48723.53401,1126.37049,364.52357,0.06056
4311,737,32.1019,28.21668,1.24052,12875.22472,900.09222,231.7372,0.16597
4312,737,45.69233,25.485,1.18827,7054.91219,728.3584,92.77084,0.13183
4313,738,17.26345,45.68464,3.32031,66174.78494,887.98902,261.02541,0.24548
4314,738,19.18637,40.25944,1.30424,56907.23929,1242.77808,389.91168,0.06641
4315,738,21.73911,34.73897,1.099,22956.02752,1205.25824,759.3906,0.2228
4316,738,35.21058,9.32052,2.44177,29067.07252,801.48204,115.09575,0.15246
4317,738,42.60708,24.9639,1.18473,49488.36173,928.5942,236.17868,0.04073
4318,738,49.04844,25.70349,1.23593,24358.1992,1003.71704,283.47014,0.10447
4319,738,56.19193,29.3201,1.44074,31797.9413,867.33208,141.80598,0.05946
4320,739,14.85431,55.65657,1.32272,66189.06038,831.32897,150.47634,0.02597
4321,739,17.93725,41.35916,1.61412,40165.49587,957.58165,166.79978,0.0669
4322,739,21.78918,34.54022,1.1792,25765.55143,954.41576,257.17039,0.08294
4323,739,29.91244,30.72065,1.36218,8901.46623,743.12822,91.56727,0.13414
4324,740,15.23912,54.80719,1.32645,10432.25889,863.2344,125.51481,0.13881
4325,740,16.10336,46.958,1.28495,11405.88605,927.97864,142.54679,0.13252
4326,740,17.19247,43.4764,3.34543,44248.19295,695.50497,186.732,0.27765
4327,740,29.44513,24.95006,2.64006,59103.40236,705.93624,268.41048,0.1791
4328,740,29.919,30.55031,1.27476,39320.60121,983.11717,235.74855,0.05852
4329,740,44.0499,25.41524,1.33198,43239.04502,845.68471,115.636,0.0325
4330,741,14.85282,57.72224,1.23696,40721.76538,796.0225,114.81794,0.02991
4331,741,17.07954,44.11648,1.88796,35196.71329,848.20203,133.01848,0.08573
4332,741,28.50729,24.15201,1.2498,40218.22836,1123.48476,356.78561,0.07977
4333,741,29.55805,30.59774,1.34564,32564.32817,1043.31865,396.48049,0.12476
4334,741,32.3751,18.05523,1.32949,17266.22424,1001.42567,327.7619,0.19274
4335,742,13.65886,18.54029,2.84029,44651.03295,715.98588,185.96364,0.19842
4336,742,15.44098,48.09689,1.29351,23429.66041,759.57559,97.32775,0.04917
4337,742,19.71414,22.02718,1.47651,29766.35794,976.20434,173.43183,0.07838
4338,742,28.6487,24.5223,1.30712,12170.8114,1024.55806,239.74957,0.19973
4339,742,27.93998,31.74327,1.85057,81924.38911,974.42429,285.29326,0.06822
4340,742,34.46952,24.81528,1.25262,16729.31702,982.15068,277.78433,0.15296
4341,742,53.11455,27.37265,1.18478,36080.70066,873.00045,135.59767,0.03522
4342,743,14.58556,19.14235,2.37426,54848.00196,822.7287,224.1579,0.13356
4343,743,15.26136,48.97653,1.4116,72664.5443,861.66939,183.48392,0.03136
4344,743,18.98285,40.58957,1.26654,26675.31909,858.4445,136.11529,0.05369
